Zombie,bite_perimeter,bite_radius,bite_area,bite points_worst,bite points_mean,perimeter_mean,area_mean,radius_mean,area_se,cut_mean,cut_worst,radius_se,perimeter_se,deep_worst,deep_mean,deep_se,wound_se,wound_mean,wound_worst,cut_symmetry_worst
1,-1.043731898,-1.140856963,-0.913030203,-0.270028365,-0.084476044,-1.154109596,-1.014176002,-1.205617684,-0.628656566,-0.116949573,-0.042703113,-0.811610479,-0.662380276,-0.153087302,-0.141467649,-0.065595495,-0.136455937,0.026466873,0.187722545,-0.450965586
1,-0.984160221,-0.97933259,-0.839901034,-1.277869045,-0.091635089,-1.011591503,-0.906668923,-1.031536867,-0.378728314,-0.146581015,-0.932368244,-0.181081488,-0.279226583,-0.672177311,-0.353630305,-0.115393313,-0.554451639,0.000911262,-0.385487601,-0.120938341
1,-0.025651941,0.008451078,-0.09384288,1.2866898,-0.058737949,-0.196025538,-0.354628606,-0.288716441,-0.125059939,0.019585806,1.756587122,-0.051871769,-0.225763278,0.990055768,1.366422976,0.751222415,0.32390645,-0.865656278,-0.533675451,0.398369235
1,-0.647878106,-0.648000542,-0.630885213,0.104255272,-0.0826902,-0.691955549,-0.689379483,-0.705489733,-0.433950138,-0.108357487,0.067703496,-0.357932779,-0.351996083,0.074650716,-0.05178674,-0.093669433,0.340586246,-0.222119526,0.583432958,-0.153293953
1,-0.646388814,-0.616938163,-0.591507968,-0.471257783,-0.088815334,-0.53378518,-0.535229122,-0.501355876,-0.684604413,-0.149882778,-0.383565437,-1.029606764,-0.998803079,-0.368738666,-0.68789551,-0.68790112,-1.064186223,-0.173331541,0.295199447,0.133053215
1,2.964846237,2.512078866,2.600685724,2.709306341,-0.02494397,2.505639695,2.429179033,2.308319858,2.85251837,0.225289356,3.314814892,2.922839129,3.556270588,2.833588667,3.268113277,2.397892562,2.145340238,0.089194282,0.379878219,1.86731403
1,-0.69315258,-0.674921271,-0.637213699,-0.496507687,-0.088901493,-0.802757188,-0.734885125,-0.790545507,-0.526573196,-0.12652656,0.186788354,-0.616352217,-0.628223164,-0.220518112,-0.733399565,-0.261444633,-0.917904407,0.458589024,0.565520141,-0.116084999
1,-1.059816251,-1.08080303,-0.902834309,-0.949774256,-0.089375368,-1.213835386,-1.037213233,-1.233686089,-0.384448503,-0.134021186,-0.690679017,-0.007839407,-0.058937962,-0.49469433,-0.386620745,-0.168199054,-0.284906126,-0.533433334,-0.685120177,-0.59494806
1,-0.543925529,-0.608654861,-0.620865111,-0.069722725,-0.072758396,-0.404447952,-0.496264916,-0.424805679,-0.437030239,-0.074777063,-0.249052582,-0.226557534,-0.076759064,-0.186166568,0.3122457,0.626894975,1.836764001,0.342427155,-0.033745011,-1.091606708
1,-0.007780438,-0.200702277,-0.301628162,0.546128592,-0.065799085,0.241414388,-0.071071575,0.037330693,-0.244083869,0.10700747,1.952811968,-0.15292965,0.263821996,1.049852902,2.25375205,3.718036073,1.831760062,0.084547807,-0.317093208,-0.813348443
1,-1.031817563,-1.058023951,-0.889825755,-0.826296067,-0.084323308,-0.960927557,-0.912072718,-1.025866482,-0.449570653,-0.113929211,-0.693089642,-0.258318583,-0.408429573,-0.314030651,0.490469916,0.456446066,0.584111277,0.210002625,-0.476680124,-0.837615152
1,-1.274274288,-1.375274387,-1.048037899,-0.154402281,-0.088803585,-1.48816212,-1.205868518,-1.531664818,-0.690346603,-0.135915947,-0.133342599,-0.861417577,-0.748515602,-0.11364664,-0.425109592,0.011273621,-0.256550472,-0.802928869,-0.986381191,0.04083972
1,-0.587412854,-0.538246801,-0.523125164,-0.655243364,-0.088474613,-0.635936877,-0.615148405,-0.623269152,-0.342207109,-0.143457473,-0.592807656,-0.336999361,-0.428725828,-0.09138175,-0.491848873,-0.46464647,-0.705070203,0.521316433,0.076988767,-0.748637218
1,-1.308230143,-1.419590049,-1.073351842,-1.178870946,-0.087299715,-1.368710539,-1.165197851,-1.468156506,-0.514912811,-0.087787132,-0.573040534,-0.331946467,0.204913354,-0.422174402,0.376709778,2.017891759,1.858447737,-0.81919153,-1.40163286,-2.020212779
1,0.590914914,0.526157403,0.376926144,1.34981456,-0.061393218,0.27477845,0.078528222,0.210277433,0.018384797,-0.01615202,0.950474241,0.077337949,0.060859446,1.232425,1.14648671,-0.071611339,0.128752829,-0.60777693,0.275658192,1.106957143
1,0.686229597,0.811931294,0.688076694,1.360591958,-0.059215741,0.565581264,0.363222894,0.468279948,0.402297472,0.02540141,2.229069552,0.529932886,0.362333088,1.515507174,1.341774946,0.910642277,0.327242409,0.84192319,0.78535926,0.603827373
1,0.653465175,0.892693481,0.668739654,0.053447539,-0.074422835,0.915697966,0.930336955,1.083516713,0.301314138,-0.106265746,-0.23314246,0.524879992,0.243030711,-0.85284099,-0.705528331,-0.312245093,-0.34612098,0.168184353,0.350566336,3.205218596
1,-0.70059904,-0.714266952,-0.650573835,-0.391812963,-0.086066073,-0.767333616,-0.715545227,-0.77069916,-0.656597489,-0.141731552,-0.304014824,-0.954174274,-0.872768286,-0.097107007,-0.71254354,-0.571929019,-0.913734458,-1.966870792,-1.58076103,0.186439975
1,1.135995757,1.238521306,1.175018515,0.806325773,-0.06240363,1.212267408,1.200526703,1.284815378,1.1028006,-0.038007436,0.260071343,1.110293857,1.00438779,-0.160084839,0.10558145,0.039013346,0.679186117,-0.503231248,-0.126565972,-0.01092926
1,2.193393021,2.019222444,2.096164776,1.690072412,-0.017542114,3.057588378,3.145892891,2.869687966,4.238564132,0.225664557,1.480329538,3.983946875,3.43597815,1.082296027,3.455817504,3.193320804,1.047809622,0.212325863,-0.274753823,0.519702781
1,-0.132880959,-0.117869265,-0.237464348,0.108874157,-0.073710064,0.095189177,-0.040355267,0.105375312,-0.355407544,-0.091736115,-0.083201607,-0.40521343,-0.464368032,-0.480063117,0.103685448,-0.114724886,0.010326274,-1.95060813,-1.579132592,-0.019018163
1,-0.454865873,-0.416068108,-0.43681165,-0.388733706,-0.085372883,-0.241746661,-0.288361015,-0.215001437,-0.565074467,-0.09877112,0.27742784,-0.870801523,-0.813364612,-0.007411307,-0.591199393,0.578768224,-0.259886431,-0.672827576,-0.476680124,-1.379571657
1,-0.207345555,-0.161356597,-0.271919437,-0.985185707,-0.091870068,-0.145361592,-0.188248603,-0.078912198,-0.493572106,-0.161354526,-0.926197045,-0.673738656,-0.678716286,-0.758692312,-0.816634066,-0.772891625,-1.18828391,-0.482322111,-0.341519777,-0.868352984
1,0.17689176,0.128558945,-0.056047757,0.275154013,-0.08425673,-0.173370928,-0.234038655,-0.146956817,-0.451330712,-0.125100799,0.512704805,-0.628623531,-0.551493419,0.217146013,-0.48938407,-0.477680798,-0.843679312,1.255459443,1.622376348,0.920912373
1,1.219396105,1.253017083,1.155681475,0.104255272,-0.074301429,1.294647808,1.374016963,1.381211922,0.899513889,-0.087712092,0.228733222,1.026560185,1.163292616,-0.177260612,-0.457910431,0.272294401,0.278870999,-0.087371758,0.008594374,-0.096671632
1,-0.04054486,-0.032965428,-0.207404041,0.419879072,-0.062916669,0.313497239,0.055775401,0.27548686,-0.011096177,-0.067929658,-0.372476564,0.092857552,-0.034681462,0.216509873,1.446055072,-0.007108124,1.775048754,-0.672827576,-1.196449682,-0.502734565
1,1.234289024,1.317212668,1.245335024,0.895624214,-0.051340009,1.58297921,1.527598504,1.605192126,0.505700886,0.064047039,1.417653297,0.325290678,-0.050027411,0.838654516,1.032726572,0.511257088,-0.251546533,1.355358649,1.286918137,0.653978572
1,-0.473035234,-0.606584036,-0.589574264,-0.510518304,-0.085051744,-0.530901866,-0.56622984,-0.549554148,-0.552314046,-0.147894216,-0.839414558,-0.738704436,-0.442091654,0.026940237,-0.177112492,-0.737698938,-0.641186582,-1.393031161,-1.281128454,0.919294592
1,0.52538607,0.619344542,0.48415882,0.559985247,-0.064667267,0.400820463,0.267376636,0.377553789,0.175249976,-0.037163235,0.510294181,0.249497267,0.11283766,-0.094562448,0.338789733,-0.137785621,-0.16814755,0.045052772,0.052562198,-0.103142754
1,0.668358094,0.662831873,0.517559161,0.248980332,-0.074356258,0.586176364,0.440582485,0.576017261,0.073386613,-0.076840664,0.125076363,0.101158735,-0.010919992,0.325925904,0.454445873,-0.336308468,-0.451537294,0.52363967,0.977514934,0.937090179
1,0.209656183,0.254879289,0.074213575,0.344437286,-0.073103033,0.413177523,0.303781149,0.4484336,-0.272904821,-0.107747787,-0.493489921,-0.337360282,-0.442586685,-0.377644622,-0.186023702,-0.517117997,0.12374889,-1.244343969,-1.046633394,-0.287569744
1,1.141952925,1.294433589,1.247092936,0.352135427,-0.069523511,1.162839168,1.194838498,1.225276336,0.616144533,-0.066522657,0.594183918,0.688377206,0.445498231,-0.170263075,-0.139192446,-0.123748652,-0.465381526,0.609599453,0.930290234,0.336893572
1,-0.453376581,-0.368439127,-0.399016526,-0.334384828,-0.08574885,-0.422159738,-0.422602658,-0.385112984,-0.450450682,-0.130484923,-0.267855454,-0.608051033,-0.697527449,-0.648640141,-0.887734152,-0.298542337,-0.503411462,0.739700746,1.252720941,-0.116084999
1,-0.628517311,-0.608654861,-0.586937395,-0.698198993,-0.086156148,-0.710491139,-0.657809944,-0.685643386,-0.13144015,-0.140981151,-0.813138749,0.157823333,0.19402268,-0.963529301,-0.824407675,-0.188251867,0.188800097,-0.60777693,-0.032116573,-1.923145942
1,-0.814083084,-0.817808217,-0.735832602,-0.466023047,-0.085079159,-0.778866872,-0.725499587,-0.765028775,-0.608855912,-0.141815972,-0.642948649,-0.827491003,-0.852967061,-0.569122677,-0.673865093,-0.598666103,-0.556453215,-0.905151313,-0.595556092,-0.363605433
1,0.421135635,0.472315945,0.159648133,0.795548375,-0.062564199,0.201047992,0.066014171,0.232958973,1.354268903,-0.03031583,0.300087712,3.215185141,2.748875662,-0.240874583,0.494261921,1.120194171,2.680761709,-0.398685566,-0.691633929,0.830316658
1,-0.915354935,-0.900641229,-0.785054158,-0.445238065,-0.077555896,-0.781338284,-0.768161126,-0.807556662,-0.30832599,-0.131197804,-0.899487324,-0.240994374,-0.502485389,-0.458434366,0.173837533,-0.347003302,1.286330713,-1.369798787,-1.613329788,-1.292211504
1,-1.213213319,-1.169848518,-0.945200006,-1.771011986,-0.029795149,-1.265735039,-1.042048207,-1.24474334,-0.61787621,-0.037762183,-1.317441424,-0.744840093,-0.815839765,-1.159205878,-1.202280932,-0.45994564,-0.769065839,-1.699698494,-1.88527892,0.330422449
1,0.647508007,0.756019011,0.619518098,0.101176016,-0.07306387,0.540867144,0.449683613,0.561841299,0.742208695,-0.086061211,0.033472626,1.081781098,0.825186709,-0.195072524,0.175733535,-0.05289538,-0.044717055,-0.287170172,-0.06631377,-0.175942882
1,-0.732767745,-0.722550253,-0.663758181,-0.785341954,-0.089050313,-0.754152752,-0.730618971,-0.765028775,-0.417229586,-0.155623342,-0.945819529,-0.436252637,-0.459912756,-0.477518558,-0.181473297,-0.690909042,-0.403332682,-0.459089738,0.17632348,-0.512441249
1,-0.30057523,-0.370509952,-0.416244071,-0.212908156,-0.084244981,-0.338955533,-0.405822453,-0.348255482,-0.521513029,-0.128768382,-0.309800323,-0.688897338,-0.582680348,0.003403068,-0.177112492,-0.573265873,-0.726253544,-0.782019732,-0.62812485,1.048717041
1,-0.877824778,-0.894428753,-0.772397186,-1.245536851,-0.093254489,-0.976579833,-0.852062153,-0.957821863,-0.49731223,-0.15355974,-0.847128556,-0.551025515,-0.524761766,-0.839482056,-1.005665494,-0.403485391,-1.055179133,-1.002727283,-0.807253021,-0.971890943
1,-0.625538727,-0.645929717,-0.652155957,-0.840768573,-0.084577869,-0.570856361,-0.6316442,-0.631774729,-0.336926934,-0.13987431,-0.863279741,-0.032382035,0.076700426,-0.016317263,0.4771979,-0.145806746,-0.139791896,-1.077070879,-1.492825383,-0.281098622
1,-0.456653023,-0.523751024,-0.507831323,1.100394777,-0.067299038,-0.534608984,-0.633919482,-0.660126654,-0.34374716,-0.019059822,0.854049255,-0.308486602,-0.289622226,0.98560279,1.243182827,0.475830452,1.082837195,-0.628686066,0.114442839,4.648278901
1,-0.004801854,-0.003973874,-0.124606352,-0.476954408,-0.082388642,0.24182629,0.098436941,0.232958973,-0.020116474,-0.089785074,-0.112129102,0.060735583,0.200458078,-0.013772704,0.232613604,0.694406112,0.555755622,-0.119897081,-0.033745011,-0.078876045
1,0.039876904,-0.086806886,-0.199845016,0.690853651,-0.07467348,0.082420215,-0.042061728,0.088364157,-0.421189716,-0.095066017,0.17859223,-0.593975114,-0.369322155,0.122361195,-0.044202731,-0.037187343,0.499044314,-0.953939298,-0.948927119,-0.339338724
1,-0.299979513,-0.192418976,-0.271919437,-0.844309718,-0.091133799,-0.158542456,-0.198771782,-0.110099315,-0.41524952,-0.147650336,-0.563398036,-0.56004854,-0.640103899,-0.457162087,-0.77113001,-0.483028215,-1.019150773,-0.319695495,-0.523904824,-0.891001912
1,-0.489715304,-0.436776361,-0.463883505,-0.801662014,-0.085979914,-0.348429279,-0.385344914,-0.319903558,-0.122419852,-0.145258434,-0.926341682,0.054239005,0.003435895,-0.914546543,-0.541144932,-0.426546126,-0.06806877,0.34707363,-0.255212568,0.477640485
1,-1.464903653,-1.486270623,-1.108861679,-0.557938856,-0.087848001,-1.594020934,-1.282659289,-1.675409076,-0.662977699,-0.050764245,1.276872818,-0.763968906,-0.803464,1.124281249,0.494261921,1.513229302,-0.286574106,0.328487731,0.658341102,0.681480842
1,-1.078879188,-1.087015506,-0.879102488,0.647744059,-0.065568022,-1.16111193,-1.008772207,-1.246727975,0.209131095,0.210656546,2.643696991,1.513442616,0.597472628,0.145898364,1.051686595,12.15692814,6.814015307,-0.9167675,-1.007550884,0.335275791
1,-0.923694969,-0.886145452,-0.773100351,-0.923292649,-0.089344038,-0.86907341,-0.776409023,-0.844414164,-0.547033871,-0.156082962,-0.974361325,-0.64991787,-0.711388307,-1.04679999,-1.0105951,-0.678208927,-0.618168462,-1.441819146,-1.527022579,-0.067551581
1,-0.28568231,-0.310456018,-0.357353995,-0.274185362,-0.082698032,-0.274286919,-0.329884913,-0.277375671,-0.386208561,-0.087505732,0.133272486,-0.48425513,-0.518326368,-0.182349729,-0.368798324,-0.059579651,-0.400663915,-0.9167675,-0.843078655,1.534051224
1,-0.615411542,-0.554813404,-0.556173923,-0.506823196,-0.08720964,-0.564265928,-0.553431378,-0.532542993,-0.524373123,-0.138232809,-0.380672688,-0.668324841,-0.684161623,-0.480063117,-0.713681141,-0.411506516,-0.669542236,-0.312725783,-0.074455959,0.343364694
1,0.763672777,0.869914403,0.740814075,0.561524875,-0.055060519,1.047506607,0.878289877,1.006966516,1.178483099,-0.000675009,0.410012196,1.465801044,1.323682534,0.607735799,1.176822747,0.661987398,1.079501236,0.337780681,-0.092368776,-0.708192703
1,0.388371213,0.40397871,0.266177643,-0.47218156,-0.085486456,0.676794805,0.640807309,0.768810349,0.137848741,-0.1263671,-0.410082308,0.266099633,0.303424445,-0.529682014,-0.610538616,-0.056571729,-0.139791896,0.040406297,0.389648846,-0.604654744
1,-0.690471855,-0.648000542,-0.611372382,-0.689423112,-0.088650848,-0.623167915,-0.586707379,-0.58641165,-0.596095491,-0.156176762,-0.901078336,-0.80475298,-0.839106204,-0.833756799,-0.986326271,-0.799127388,-0.944925678,-1.520809217,-1.183422179,-0.625685892
1,-0.869484743,-0.809524915,-0.7217693,-1.162396923,-0.093758521,-0.958868047,-0.819354973,-0.915293976,-0.479711649,-0.171775714,-1.228055463,-0.445275662,-0.523771705,-1.089866649,-1.27508742,-1.016600143,-1.394779792,-1.469697994,-1.217619375,-0.263303035
1,-0.546606255,-0.610725687,-0.591859551,-0.553319971,-0.081699369,-0.653648663,-0.668617534,-0.674302616,-0.044097266,-0.110486749,-0.374405064,0.348750543,0.524703128,-0.413904586,0.183317544,0.314739522,-0.06973675,0.207679388,0.086759394,0.432342628
1,1.171738764,1.19296315,1.080091229,0.964907487,-0.058479471,1.414099389,1.428054913,1.435080579,1.737081542,-0.062770654,-0.225910586,2.146858975,2.032071338,-0.335023261,0.266741645,0.37389532,2.669085852,-0.777373258,-1.281128454,-0.740548315
1,2.014677991,2.166251041,2.375672897,1.688532784,-0.045974642,1.59533627,1.590168762,1.548488277,1.248005395,0.060576436,1.965829341,1.195471214,0.953399637,0.82911242,1.178718749,0.268618052,0.182128179,-0.263937799,0.116071277,1.200788418
1,-0.592774305,-0.556884229,-0.575862545,-0.509440565,-0.085286724,-0.499185412,-0.541486147,-0.507026261,-0.413489462,-0.124303499,-0.503614545,-0.39799501,-0.451002205,-0.130186272,-0.055578745,-0.033510994,-0.098092404,0.681619812,0.488983559,-1.023659922
1,2.291686288,2.431316679,2.67627597,1.840955985,-0.0583424,2.476806555,2.932585195,2.591839105,1.265165961,-0.050482845,0.585987795,0.93488625,0.859838852,0.661807675,0.190901554,-0.134777699,0.71588167,0.639801539,0.414075415,1.113428265
1,-0.147773878,-0.059886157,-0.173124743,-0.885109868,-0.08874484,0.145441222,0.100427812,0.238629358,-0.521513029,-0.156411262,-0.943794605,-0.798256402,-0.782177684,-0.981659283,-0.965280645,-0.801600568,-0.918404801,0.110103418,0.023250316,-0.412138851
1,-1.000840291,-0.966907638,-0.820212412,-1.062321084,-0.089688674,-0.955572831,-0.845520717,-0.9436459,-0.635036777,-0.150933338,-0.812656624,-0.838679554,-0.861382582,-0.817853306,-0.892474157,-0.710627641,-1.099880988,-2.22475014,-2.223994006,-1.311624871
1,0.698143933,0.78293974,0.666981742,0.498400115,-0.070584835,0.713865985,0.658156335,0.751799194,0.593923799,-0.095675718,-0.199875839,0.699565757,0.625194342,-0.26950087,-0.239111767,-0.200283554,0.684190056,-0.112927369,0.101415336,-0.146822831
1,1.430875558,1.422824758,1.370146826,0.878688303,-0.055491314,0.993959347,0.937731622,0.947427474,1.803083721,0.027840212,1.040149478,2.464469457,2.213252541,0.818934185,1.059270604,0.474159384,0.625810768,1.253136205,1.083363398,-1.198380228
1,-0.07926645,-0.032965428,-0.152732956,-0.464637381,-0.081530967,0.175098166,0.088198171,0.238629358,-0.353427479,-0.150267358,-0.996924772,-0.483172367,-0.481694103,-0.576120214,-0.485023264,-0.834754552,-0.477891373,-0.542726283,-0.435969176,-0.803641759
1,-0.604390781,-0.573450831,-0.582718405,-0.325147058,-0.081848189,-0.540375612,-0.542623788,-0.512696645,-0.504132455,-0.137276048,-0.718642263,-0.61057748,-0.592085929,-0.812128049,-0.656421872,-0.515446929,0.07871344,-1.602122525,-1.634499481,-0.11932056
1,0.278163611,0.354278903,0.198673795,0.014956831,-0.082874267,-0.252456113,-0.254516194,-0.197990282,0.067226409,-0.119726055,-0.042703113,0.232894901,0.13659913,-0.634008928,-0.787814831,-0.359034989,-0.416176126,0.079901332,0.682767671,-0.027107066
1,0.528364654,0.522015752,0.389231533,1.041888902,-0.053376498,0.433772623,0.233247405,0.377553789,0.09450731,0.015927604,1.493346911,0.056765452,-0.030226186,0.661807675,0.968262494,0.360192564,0.210483833,-1.718284393,-1.406518173,0.509996097
1,-1.049986924,-1.018678271,-0.850975884,-1.108048044,-0.086222726,-0.896258942,-0.802574767,-0.864260511,-0.467831256,-0.152509179,-1.127580627,-0.714161808,-0.737129898,-1.093301803,-0.891146956,-0.592316045,0.649162483,-1.063131454,-1.442343807,-1.615767626
1,-1.014541777,-0.97933259,-0.830232514,-1.771011986,-0.096338596,-1.008296287,-0.868273538,-0.983338595,-0.40402915,-0.174674136,-1.317441424,-0.26806345,-0.351996083,-1.185478448,-1.164360886,-1.077928329,-1.991249318,-0.96090901,-1.054775584,-0.308600892
1,-1.456563619,-1.451066593,-1.0923373,-1.771011986,-0.096338596,-1.546652204,-1.216391698,-1.547258376,-0.637676864,-0.174674136,-1.317441424,-0.666881157,-0.708418123,-1.168557132,-1.169290492,-1.077928329,-1.991249318,-1.123535626,-1.406518173,-0.499499004
1,-1.018413936,-1.037315698,-0.862050735,-0.24524035,-0.081785528,-1.127335966,-1.002515181,-1.197679145,-0.283025155,-0.052077446,0.363246077,0.093579394,0.131648823,0.259131234,0.473405895,2.922607831,2.111980645,-0.284846935,-0.209616306,-0.463907831
1,0.483685896,0.314933222,0.176875678,1.362131586,-0.061616449,0.713865985,0.506281255,0.661073035,-0.192602169,-0.006490613,1.508774908,-0.366233962,-0.190121074,1.351383127,0.970158497,0.717132633,1.032797805,0.191416726,0.451529487,0.247915638
1,-0.568349917,-0.469909566,-0.477771016,-1.628457803,-0.095613293,-0.41021458,-0.365436196,-0.317068365,-0.572114699,-0.173178025,-1.278982319,-0.837596791,-0.873758347,-1.399157779,-1.612575829,-1.024621269,-1.682339485,0.681619812,0.544350448,-0.979979846
1,-0.612432958,-0.546530102,-0.54474749,-1.156700298,-0.091129882,-0.439871524,-0.415492402,-0.373772215,-0.408209288,-0.166051095,-1.184471369,-0.41965027,-0.538622623,-1.271102854,-1.264469807,-0.871384357,-0.755609986,-1.446465621,-1.551449148,-1.808283519
1,3.381847974,3.489508407,4.105459005,2.367508861,-0.022789991,3.712512562,4.536659069,3.711740128,1.94388837,0.094625861,1.257105696,1.555309453,1.462291105,0.948706687,1.648927318,-0.038858411,0.07871344,0.600306504,1.16804217,-0.072404923
1,2.062335332,2.155896914,2.124291379,2.698528943,-0.037750357,2.089618673,1.866046715,1.973767147,0.904574056,0.058606635,1.951365593,0.810729425,0.766278066,3.20700268,3.389457424,0.216146526,0.622474809,1.692228068,1.270633758,1.936878597
1,0.656443759,0.795364692,0.682802956,0.60155521,-0.07601678,0.380225363,0.317717252,0.445598408,0.013984652,-0.11283175,0.081685119,-0.127304259,-0.2277434,0.638906645,-0.311728655,-0.424875058,-0.362133585,0.237881474,1.163156856,0.867525612
1,-0.838209613,-0.80745409,-0.726691456,-0.801662014,-0.08709215,-0.759507478,-0.719242561,-0.77069916,-0.386648576,-0.116696313,-0.522899542,-0.255431215,-0.477238828,-0.593295986,-0.433831202,0.898944803,0.864331859,-1.01434347,-1.299041271,-1.762985662
1,0.194763263,0.317004048,0.162636585,0.116572299,-0.083559624,0.286311706,0.158447506,0.326520324,-0.457930929,-0.124256599,0.432672067,-0.721019307,-0.753465908,0.481143995,0.01457334,-0.485033497,-0.988960341,0.725761322,0.383135095,0.443667092
1,-0.94931079,-0.910995355,-0.77978042,-1.610582718,-0.095397111,-1.161935734,-0.959569232,-1.147779758,-0.306125917,-0.173176149,-1.284078379,0.069758608,-0.092105013,-0.969254559,-1.089847996,-1.024554426,-1.590267008,-0.970201959,-0.732344877,0.052164184
1,0.951323559,1.043863728,0.930668648,0.647744059,-0.073569076,1.096934847,1.098139009,1.185583642,-0.251344109,-0.09804886,0.388316574,-0.532257623,-0.51931643,-0.062119323,-0.374486331,-0.606018801,-0.870533785,-0.164038592,0.111185963,0.493818291
1,-0.680344669,-0.674921271,-0.631236796,-0.078960494,17.52712909,-0.712138747,-0.667195483,-0.685643386,-0.494672143,-0.13894569,-0.584129408,-0.577733669,-0.556443725,-0.955895625,-0.815686064,-0.416853933,-0.014693421,-0.486968586,-0.69814768,-0.531854616
1,-0.824805986,-0.766037584,-0.687490002,-1.108048044,-0.090256542,-0.687836529,-0.6427362,-0.657291461,-0.569254605,-0.15260298,-0.89302685,-0.791398902,-0.918311102,-0.981341213,-0.925464597,-0.55789205,-0.950430011,-0.440503839,0.130727218,0.484111608
1,-0.61392225,-0.604513211,-0.586937395,-1.029680964,-0.089860993,-0.541199416,-0.54376143,-0.51836703,-0.484551808,6.391330659,-0.631377651,-0.602637218,-0.583670409,-0.567850397,-0.604850609,-0.37039825,-0.918238003,-0.786666207,-0.991266505,-0.677454871
1,-0.025651941,-0.109585964,-0.207755623,0.957209346,-0.07042035,0.098896295,-0.127953627,0.025989923,-0.189742075,0.0111438,2.774834971,-0.430116979,-0.373282399,4.315794206,2.595032463,2.819001631,0.787604795,0.890711175,1.873155787,3.66466829
1,-0.542734096,-0.521680199,-0.529277858,-1.036147403,-0.085122238,-0.409802678,-0.419474145,-0.385112984,0.292733855,-0.145483554,-1.067411436,1.1763424,1.114779616,-1.046354692,-0.728469959,-0.350679651,0.939390944,0.493437585,-0.35454728,-1.167642397
1,-1.340696707,-1.304866327,-1.013934393,-1.771011986,8.51957894,-1.286742041,-1.043185848,-1.249846687,-0.41040936,11.36273429,-1.317441424,-0.185051619,-0.314868787,-1.443878401,-1.535598136,-0.289127056,-0.358297458,-0.247675137,-0.789340204,-1.604443162
1,-0.165645382,-0.128223392,-0.196329191,0.475305691,-0.078472316,-0.445638152,-0.504797224,-0.507026261,-0.129900099,-0.072901061,0.815961386,0.000461776,-0.110916176,1.376192576,0.585270031,0.179717249,0.212151812,1.759601952,2.224898376,0.508378317
1,0.337735288,-0.039177904,-0.16855417,0.887926073,-0.061569453,0.347273203,0.046958683,0.207442241,-0.333186811,-0.015495419,0.895029874,-0.453215924,0.358867874,1.339296473,1.774063469,0.777291071,1.149556381,0.911620312,0.342424147,0.160555485
1,-0.490013162,-0.49475947,-0.4921859,-0.503128089,-0.087029489,-0.388795675,-0.393877222,-0.34542029,-0.541093675,-0.138345369,-0.46697305,-0.761442459,-0.679706347,-0.659454517,-0.962626242,-0.302218686,-0.586810445,-0.686767,-0.598812968,0.19938222
1,0.129234419,0.02501768,-0.129528508,0.804786145,-0.070780652,-0.055155054,-0.187679782,-0.101593738,0.205830986,-0.044761041,0.518972429,0.772110878,1.009833127,0.368547265,0.422213834,0.481177868,1.444788781,0.697882473,1.356940968,0.289977934
1,0.650486591,0.722885807,0.610728535,-0.357479252,-0.073710064,1.047506607,1.049789265,1.120374215,0.792370351,-0.07121266,-0.09525473,0.83382837,0.715784944,-0.368738666,-0.341495891,0.964116444,0.417313311,0.593336792,-0.159134731,-0.860264081
1,1.761498364,1.468382915,1.419368382,0.858673135,-0.069817236,1.463527629,1.402457989,1.432245386,0.305274269,-0.070180859,0.545971425,0.110181761,0.478665281,1.945537623,0.727470203,-0.173546471,0.045353846,0.744347221,1.039395574,0.472787143
1,0.316885201,0.426757789,0.287272596,1.058824813,-0.072918966,0.103839119,-0.034667062,0.09119935,-0.460351009,-0.063990055,1.077273097,-0.707304309,-0.702972786,0.962701761,0.306557694,-0.409501235,-0.773123773,0.216972337,0.723478619,2.996524897
1,-0.450100138,-0.378793253,-0.4257368,-0.108213432,-0.080254245,-0.553144574,-0.551440507,-0.538213378,-0.288305329,10.1433334,-0.653555397,-0.186856224,-0.2762564,-0.318483629,-0.446724018,-0.60969515,-0.089752506,0.063638671,0.436873546,-0.376547678
1,0.960259311,0.859560276,0.630065575,1.21432727,-0.067013146,0.952769146,0.843876236,0.967273822,0.00848447,-0.077497265,0.373852826,-0.029133746,0.109867477,0.558116901,0.291389675,-0.171206976,0.252183324,0.007880974,0.026507192,0.044075281
1,2.077228252,1.832848167,1.94322637,2.436792134,-0.032894113,2.756899917,2.929741093,2.597509489,0.941975291,0.155783506,2.487488514,0.536790385,0.891520811,1.033313269,1.971247708,1.915956627,2.120320543,1.715460442,1.140358725,0.480876046
1,0.632615088,0.60691959,0.478885081,1.328259764,4.603252787,-0.016848167,-0.162367269,-0.090252968,0.272273179,14.83333682,0.922510995,0.576130774,0.516287608,1.696170854,1.372110983,-0.03785577,0.162112423,1.03707513,2.633636293,2.477217321
1,-0.333935369,-0.269039512,-0.356299248,-0.208289271,-0.081374314,-0.448109564,-0.491998762,-0.470168758,-0.221203114,-0.099587181,-0.02968574,-0.032742956,-0.182695614,-0.104740684,0.025949354,-0.175217538,-0.261554411,-0.159392117,-0.168905358,0.183204414
1,0.310928033,0.310791572,0.191466353,0.156602634,-0.080363902,0.280545078,0.175512121,0.281157245,-0.30590591,-0.103855084,0.286588214,-0.483894209,-0.441596624,0.501500466,-0.162134074,-0.396466907,-0.613498119,-0.605453692,-0.885418041,0.831934439
