,user_id,anime_id,rating
156238,1551,33338,9.0
156239,1552,20,7.0
156240,1552,132,7.0
156241,1552,150,8.0
156242,1552,164,8.0
156243,1552,199,8.0
156244,1552,223,7.0
156245,1552,269,7.0
156246,1552,317,9.0
156247,1552,356,7.0
156248,1552,408,10.0
156249,1552,426,6.0
156250,1552,431,10.0
156251,1552,457,8.0
156252,1552,813,7.0
156253,1552,853,7.0
156254,1552,918,10.0
156255,1552,1157,6.0
156256,1552,1222,5.0
156257,1552,1361,8.0
156258,1552,1535,6.0
156259,1552,1562,6.0
156260,1552,1575,7.0
156261,1552,2001,6.0
156262,1552,2025,7.0
156263,1552,2159,7.0
156264,1552,2904,7.0
156265,1552,2951,7.0
156266,1552,3457,8.0
156267,1552,3470,7.0
156268,1552,4224,6.0
156269,1552,4722,7.0
156270,1552,4752,8.0
156271,1552,4898,7.0
156272,1552,5114,9.0
156273,1552,6045,7.0
156274,1552,6547,7.0
156275,1552,6573,7.0
156276,1552,6702,9.0
156277,1552,6707,7.0
156278,1552,6746,8.0
156279,1552,6895,7.0
156280,1552,6945,9.0
156281,1552,7054,8.0
156282,1552,7058,5.0
156283,1552,7338,7.0
156284,1552,7472,10.0
156285,1552,7720,8.0
156286,1552,9656,7.0
156287,1552,9919,10.0
156288,1552,10087,8.0
156289,1552,10321,9.0
156290,1552,10620,7.0
156291,1552,10793,6.0
156292,1552,10800,9.0
156293,1552,11013,6.0
156294,1552,11633,8.0
156295,1552,11741,9.0
156296,1552,11757,5.0
156297,1552,11771,8.0
156298,1552,12049,8.0
156299,1552,12355,8.0
156300,1552,12565,6.0
156301,1552,12711,8.0
156302,1552,12967,7.0
156303,1552,13601,9.0
156304,1552,14075,7.0
156305,1552,14227,7.0
156306,1552,14289,8.0
156307,1552,14397,9.0
156308,1552,14467,8.0
156309,1552,14513,9.0
156310,1552,14713,-1.0
156311,1552,15085,6.0
156312,1552,15417,9.0
156313,1552,16035,6.0
156314,1552,16498,10.0
156315,1552,16894,10.0
156316,1552,17513,6.0
156317,1552,17535,6.0
156318,1552,18115,10.0
156319,1552,18179,9.0
156320,1552,18393,7.0
156321,1552,18441,7.0
156322,1552,18507,9.0
156323,1552,18745,8.0
156324,1552,20507,8.0
156325,1552,20583,9.0
156326,1552,21939,7.0
156327,1552,21995,7.0
156328,1552,22319,10.0
156329,1552,23281,8.0
156330,1552,27821,6.0
156331,1552,27899,9.0
156332,1553,63,8.0
156333,1553,205,-1.0
156334,1553,226,-1.0
156335,1553,2418,8.0
156336,1553,2476,7.0
156337,1553,6205,8.0
156338,1553,6547,-1.0
156339,1553,6702,10.0
156340,1553,6880,8.0
156341,1553,7724,-1.0
156342,1553,8074,9.0
156343,1553,8246,8.0
156344,1553,8460,-1.0
156345,1553,9062,-1.0
156346,1553,9479,7.0
156347,1553,9515,8.0
156348,1553,9919,9.0
156349,1553,9982,10.0
156350,1553,10067,-1.0
156351,1553,10456,-1.0
156352,1553,10620,-1.0
156353,1553,10793,-1.0
156354,1553,11111,9.0
156355,1553,11703,9.0
156356,1553,11757,10.0
156357,1553,13601,9.0
156358,1553,13667,8.0
156359,1553,13807,-1.0
156360,1553,14075,10.0
156361,1553,14345,-1.0
156362,1553,14467,10.0
156363,1553,14513,9.0
156364,1553,15037,-1.0
156365,1553,16498,8.0
156366,1553,16592,7.0
156367,1553,16904,10.0
156368,1553,17265,10.0
156369,1553,18115,9.0
156370,1553,18153,10.0
156371,1553,18393,10.0
156372,1553,19429,8.0
156373,1553,19815,10.0
156374,1553,20021,8.0
156375,1553,20507,8.0
156376,1553,20689,8.0
156377,1553,21327,10.0
156378,1553,21353,8.0
156379,1553,21405,9.0
156380,1553,21881,8.0
156381,1553,22043,10.0
156382,1553,22097,9.0
156383,1553,22199,9.0
156384,1553,22319,9.0
156385,1553,22547,6.0
156386,1553,22777,9.0
156387,1553,23273,-1.0
156388,1553,23321,9.0
156389,1553,24405,-1.0
156390,1553,25397,-1.0
156391,1553,26243,8.0
156392,1553,27899,-1.0
156393,1553,27991,-1.0
156394,1553,28171,9.0
156395,1553,28223,9.0
156396,1553,28927,-1.0
156397,1553,31710,-1.0
156398,1554,20,8.0
156399,1554,45,9.0
156400,1554,61,7.0
156401,1554,71,7.0
156402,1554,93,9.0
156403,1554,94,9.0
156404,1554,154,8.0
156405,1554,163,5.0
156406,1554,189,6.0
156407,1554,223,10.0
156408,1554,225,9.0
156409,1554,226,9.0
156410,1554,232,7.0
156411,1554,442,7.0
156412,1554,481,9.0
156413,1554,482,9.0
156414,1554,552,9.0
156415,1554,777,7.0
156416,1554,813,10.0
156417,1554,861,7.0
156418,1554,874,9.0
156419,1554,935,6.0
156420,1554,936,8.0
156421,1554,1138,7.0
156422,1554,1215,7.0
156423,1554,1250,9.0
156424,1554,1313,9.0
156425,1554,1482,7.0
156426,1554,1535,8.0
156427,1554,1575,10.0
156428,1554,1604,9.0
156429,1554,1710,8.0
156430,1554,1726,6.0
156431,1554,1835,7.0
156432,1554,1894,7.0
156433,1554,2006,7.0
156434,1554,2108,8.0
156435,1554,2109,9.0
156436,1554,2110,8.0
156437,1554,2111,9.0
156438,1554,2124,10.0
156439,1554,2144,7.0
156440,1554,2472,7.0
156441,1554,2581,9.0
156442,1554,2713,8.0
156443,1554,2762,9.0
156444,1554,2904,10.0
156445,1554,2994,9.0
156446,1554,3493,5.0
156447,1554,3588,8.0
156448,1554,3972,8.0
156449,1554,4052,4.0
156450,1554,4134,7.0
156451,1554,4437,9.0
156452,1554,4884,6.0
156453,1554,5114,10.0
156454,1554,5681,9.0
156455,1554,6211,8.0
156456,1554,6325,8.0
156457,1554,6336,9.0
156458,1554,6702,10.0
156459,1554,6746,9.0
156460,1554,6768,9.0
156461,1554,6880,9.0
156462,1554,7059,9.0
156463,1554,7674,9.0
156464,1554,8074,7.0
156465,1554,8246,8.0
156466,1554,8475,7.0
156467,1554,8888,9.0
156468,1554,9040,8.0
156469,1554,9253,9.0
156470,1554,9515,6.0
156471,1554,9919,9.0
156472,1554,9982,8.0
156473,1554,10030,9.0
156474,1554,10418,7.0
156475,1554,10470,7.0
156476,1554,10589,5.0
156477,1554,10620,7.0
156478,1554,10793,9.0
156479,1554,11111,6.0
156480,1554,11285,9.0
156481,1554,11617,7.0
156482,1554,11633,6.0
156483,1554,11737,7.0
156484,1554,11757,10.0
156485,1554,11759,9.0
156486,1554,11771,10.0
156487,1554,12049,8.0
156488,1554,12365,9.0
156489,1554,12685,7.0
156490,1554,12967,4.0
156491,1554,13411,8.0
156492,1554,13601,8.0
156493,1554,13667,6.0
156494,1554,13677,8.0
156495,1554,14283,7.0
156496,1554,14345,8.0
156497,1554,14513,8.0
156498,1554,14741,10.0
156499,1554,14837,7.0
156500,1554,15197,9.0
156501,1554,15199,9.0
156502,1554,15201,9.0
156503,1554,15451,7.0
156504,1554,15583,7.0
156505,1554,15687,9.0
156506,1554,15879,9.0
156507,1554,16011,9.0
156508,1554,16099,9.0
156509,1554,16498,10.0
156510,1554,16512,6.0
156511,1554,16524,7.0
156512,1554,16742,8.0
156513,1554,16870,8.0
156514,1554,16894,9.0
156515,1554,17247,7.0
156516,1554,17535,7.0
156517,1554,18115,8.0
156518,1554,18153,9.0
156519,1554,18277,8.0
156520,1554,18393,9.0
156521,1554,18671,7.0
156522,1554,18679,9.0
156523,1554,18767,6.0
156524,1554,19021,7.0
156525,1554,19315,-1.0
156526,1554,19319,9.0
156527,1554,19429,5.0
156528,1554,19815,7.0
156529,1554,20021,6.0
156530,1554,20159,10.0
156531,1554,20449,7.0
156532,1554,20507,7.0
156533,1554,20583,9.0
156534,1554,20787,7.0
156535,1554,21431,4.0
156536,1554,21603,10.0
156537,1554,21881,7.0
156538,1554,22199,8.0
156539,1554,22297,10.0
156540,1554,22319,8.0
156541,1554,22433,7.0
156542,1554,22535,9.0
156543,1554,22547,7.0
156544,1554,22729,10.0
156545,1554,23199,9.0
156546,1554,23283,9.0
156547,1554,23755,10.0
156548,1554,24415,10.0
156549,1554,24625,9.0
156550,1554,27899,3.0
156551,1554,28121,6.0
156552,1554,28223,8.0
156553,1554,28701,9.0
156554,1555,30,9.0
156555,1555,43,7.0
156556,1555,44,8.0
156557,1555,57,6.0
156558,1555,71,9.0
156559,1555,72,9.0
156560,1555,73,9.0
156561,1555,121,7.0
156562,1555,129,7.0
156563,1555,199,8.0
156564,1555,202,7.0
156565,1555,223,8.0
156566,1555,225,6.0
156567,1555,245,7.0
156568,1555,334,7.0
156569,1555,431,9.0
156570,1555,478,7.0
156571,1555,585,9.0
156572,1555,813,8.0
156573,1555,853,9.0
156574,1555,877,7.0
156575,1555,889,6.0
156576,1555,1486,7.0
156577,1555,2034,9.0
156578,1555,2236,8.0
156579,1555,3731,7.0
156580,1555,6291,7.0
156581,1555,18507,8.0
156582,1556,53,-1.0
156583,1556,857,-1.0
156584,1556,873,6.0
156585,1556,1292,-1.0
156586,1556,2356,-1.0
156587,1556,3791,-1.0
156588,1556,4744,-1.0
156589,1556,4970,-1.0
156590,1556,4999,-1.0
156591,1556,5342,-1.0
156592,1556,5525,5.0
156593,1556,6547,-1.0
156594,1556,6676,-1.0
156595,1556,6682,-1.0
156596,1556,8475,-1.0
156597,1556,8676,-1.0
156598,1556,9201,-1.0
156599,1556,9624,-1.0
156600,1556,9736,-1.0
156601,1556,9919,-1.0
156602,1556,9989,-1.0
156603,1556,10447,-1.0
156604,1556,11235,-1.0
156605,1556,11433,-1.0
156606,1556,11697,-1.0
156607,1556,11737,-1.0
156608,1556,11759,-1.0
156609,1556,12291,-1.0
156610,1556,12967,-1.0
156611,1556,13709,-1.0
156612,1556,13939,-1.0
156613,1556,15133,-1.0
156614,1556,16518,-1.0
156615,1557,59,8.0
156616,1557,121,6.0
156617,1557,174,-1.0
156618,1557,189,-1.0
156619,1557,193,6.0
156620,1557,226,-1.0
156621,1557,257,-1.0
156622,1557,357,7.0
156623,1557,857,9.0
156624,1557,1195,9.0
156625,1557,1535,7.0
156626,1557,1575,5.0
156627,1557,1840,9.0
156628,1557,2131,7.0
156629,1557,2904,5.0
156630,1557,2993,8.0
156631,1557,3455,6.0
156632,1557,3712,9.0
156633,1557,4214,8.0
156634,1557,5081,5.0
156635,1557,5114,7.0
156636,1557,5958,-1.0
156637,1557,6324,-1.0
156638,1557,7088,5.0
156639,1557,7593,-1.0
156640,1557,7817,-1.0
156641,1557,8074,7.0
156642,1557,8407,-1.0
156643,1557,8525,5.0
156644,1557,8841,5.0
156645,1557,9181,6.0
156646,1557,9367,6.0
156647,1557,10110,7.0
156648,1557,10719,-1.0
156649,1557,11319,8.0
156650,1557,11597,6.0
156651,1557,11617,8.0
156652,1557,13663,7.0
156653,1557,15451,8.0
156654,1558,6,7.0
156655,1558,30,10.0
156656,1558,53,7.0
156657,1558,59,7.0
156658,1558,60,8.0
156659,1558,62,7.0
156660,1558,63,7.0
156661,1558,71,7.0
156662,1558,72,7.0
156663,1558,73,7.0
156664,1558,79,9.0
156665,1558,101,10.0
156666,1558,121,8.0
156667,1558,147,-1.0
156668,1558,193,6.0
156669,1558,195,8.0
156670,1558,196,8.0
156671,1558,197,6.0
156672,1558,199,8.0
156673,1558,226,6.0
156674,1558,227,8.0
156675,1558,232,7.0
156676,1558,237,8.0
156677,1558,241,7.0
156678,1558,248,6.0
156679,1558,249,6.0
156680,1558,267,-1.0
156681,1558,291,7.0
156682,1558,318,6.0
156683,1558,330,6.0
156684,1558,356,8.0
156685,1558,358,7.0
156686,1558,384,-1.0
156687,1558,390,9.0
156688,1558,394,7.0
156689,1558,403,6.0
156690,1558,412,7.0
156691,1558,431,9.0
156692,1558,469,7.0
156693,1558,471,-1.0
156694,1558,472,6.0
156695,1558,487,7.0
156696,1558,510,-1.0
156697,1558,519,9.0
156698,1558,546,6.0
156699,1558,585,8.0
156700,1558,587,8.0
156701,1558,588,-1.0
156702,1558,649,6.0
156703,1558,656,9.0
156704,1558,685,6.0
156705,1558,694,6.0
156706,1558,750,7.0
156707,1558,759,8.0
156708,1558,849,9.0
156709,1558,910,6.0
156710,1558,916,7.0
156711,1558,918,9.0
156712,1558,940,8.0
156713,1558,990,6.0
156714,1558,1195,8.0
156715,1558,1198,6.0
156716,1558,1218,6.0
156717,1558,1222,6.0
156718,1558,1234,6.0
156719,1558,1292,-1.0
156720,1558,1482,8.0
156721,1558,1530,10.0
156722,1558,1535,8.0
156723,1558,1536,7.0
156724,1558,1555,7.0
156725,1558,1575,7.0
156726,1558,1581,7.0
156727,1558,1686,8.0
156728,1558,1689,9.0
156729,1558,1722,8.0
156730,1558,1723,10.0
156731,1558,1836,9.0
156732,1558,1840,8.0
156733,1558,1887,10.0
156734,1558,1965,7.0
156735,1558,1988,6.0
156736,1558,2025,8.0
156737,1558,2026,8.0
156738,1558,2104,6.0
156739,1558,2129,8.0
156740,1558,2132,8.0
156741,1558,2167,10.0
156742,1558,2476,-1.0
156743,1558,2494,7.0
156744,1558,2595,7.0
156745,1558,2602,6.0
156746,1558,2605,9.0
156747,1558,2889,7.0
156748,1558,2924,7.0
156749,1558,2926,8.0
156750,1558,2927,8.0
156751,1558,2993,7.0
156752,1558,3228,9.0
156753,1558,3229,7.0
156754,1558,3230,7.0
156755,1558,3299,7.0
156756,1558,3455,7.0
156757,1558,3457,6.0
156758,1558,3464,7.0
156759,1558,3467,7.0
156760,1558,3503,7.0
156761,1558,3588,8.0
156762,1558,3627,7.0
156763,1558,3667,7.0
156764,1558,3702,8.0
156765,1558,3712,8.0
156766,1558,3731,6.0
156767,1558,3958,7.0
156768,1558,4059,9.0
156769,1558,4063,7.0
156770,1558,4081,9.0
156771,1558,4181,10.0
156772,1558,4186,7.0
156773,1558,4192,8.0
156774,1558,4214,8.0
156775,1558,4224,10.0
156776,1558,4382,8.0
156777,1558,4654,8.0
156778,1558,4726,7.0
156779,1558,4744,7.0
156780,1558,4789,7.0
156781,1558,4975,7.0
156782,1558,4999,7.0
156783,1558,5112,6.0
156784,1558,5114,8.0
156785,1558,5277,7.0
156786,1558,5300,9.0
156787,1558,5342,8.0
156788,1558,5525,6.0
156789,1558,5671,7.0
156790,1558,5680,9.0
156791,1558,5681,8.0
156792,1558,5734,7.0
156793,1558,5772,-1.0
156794,1558,5909,7.0
156795,1558,5914,7.0
156796,1558,5958,6.0
156797,1558,6023,7.0
156798,1558,6045,7.0
156799,1558,6098,7.0
156800,1558,6112,7.0
156801,1558,6201,8.0
156802,1558,6205,7.0
156803,1558,6324,8.0
156804,1558,6347,7.0
156805,1558,6351,9.0
156806,1558,6377,8.0
156807,1558,6512,7.0
156808,1558,6573,8.0
156809,1558,6676,8.0
156810,1558,6802,7.0
156811,1558,6956,8.0
156812,1558,7148,7.0
156813,1558,7311,9.0
156814,1558,7593,-1.0
156815,1558,7791,10.0
156816,1558,8407,6.0
156817,1558,8516,7.0
156818,1558,8536,7.0
156819,1558,8675,6.0
156820,1558,8676,8.0
156821,1558,9041,8.0
156822,1558,9379,8.0
156823,1558,9587,6.0
156824,1558,9617,9.0
156825,1558,9656,7.0
156826,1558,9734,9.0
156827,1558,9919,-1.0
156828,1558,9989,10.0
156829,1558,10079,7.0
156830,1558,10087,7.0
156831,1558,10110,8.0
156832,1558,10162,7.0
156833,1558,10379,9.0
156834,1558,10396,8.0
156835,1558,10397,7.0
156836,1558,10408,9.0
156837,1558,10521,8.0
156838,1558,10719,7.0
156839,1558,10794,8.0
156840,1558,10928,7.0
156841,1558,11235,7.0
156842,1558,11433,9.0
156843,1558,11553,8.0
156844,1558,11665,9.0
156845,1558,11887,9.0
156846,1558,12189,9.0
156847,1558,12291,10.0
156848,1558,12445,8.0
156849,1558,12477,8.0
156850,1558,13469,8.0
156851,1558,13759,9.0
156852,1558,14189,8.0
156853,1558,14199,7.0
156854,1558,14293,9.0
156855,1558,14741,10.0
156856,1558,14811,8.0
156857,1558,14827,7.0
156858,1558,15039,10.0
156859,1558,15809,8.0
156860,1558,16001,9.0
156861,1558,16011,9.0
156862,1558,16273,9.0
156863,1558,16417,9.0
156864,1558,16782,9.0
156865,1558,17121,8.0
156866,1558,17265,9.0
156867,1558,18153,10.0
156868,1558,18671,10.0
156869,1558,18849,9.0
156870,1558,19021,9.0
156871,1558,19815,9.0
156872,1558,20031,8.0
156873,1558,20541,7.0
156874,1558,20651,9.0
156875,1558,20787,7.0
156876,1558,20853,8.0
156877,1558,21405,8.0
156878,1558,21635,8.0
156879,1558,21647,10.0
156880,1558,22789,8.0
156881,1558,23273,10.0
156882,1559,159,9.0
156883,1559,288,-1.0
156884,1559,417,-1.0
156885,1559,550,-1.0
156886,1559,738,-1.0
156887,1559,874,-1.0
156888,1559,8624,-1.0
156889,1559,9539,-1.0
156890,1559,9989,10.0
156891,1559,11757,-1.0
156892,1559,12293,-1.0
156893,1559,13145,-1.0
156894,1559,16099,-1.0
156895,1559,16498,-1.0
156896,1560,120,9.0
156897,1560,226,10.0
156898,1560,270,5.0
156899,1560,777,10.0
156900,1560,853,9.0
156901,1560,1535,10.0
156902,1560,1575,10.0
156903,1560,1723,10.0
156904,1560,1887,10.0
156905,1560,2167,10.0
156906,1560,2904,10.0
156907,1560,3457,7.0
156908,1560,3588,10.0
156909,1560,4181,10.0
156910,1560,4752,7.0
156911,1560,4898,8.0
156912,1560,5114,10.0
156913,1560,6347,9.0
156914,1560,6707,8.0
156915,1560,6880,8.0
156916,1560,11077,8.0
156917,1561,1535,10.0
156918,1561,5530,9.0
156919,1561,10161,7.0
156920,1561,10588,7.0
156921,1561,16498,-1.0
156922,1561,18229,9.0
156923,1561,18507,9.0
156924,1561,20853,9.0
156925,1561,21039,9.0
156926,1561,22265,9.0
156927,1561,24231,9.0
156928,1561,26213,9.0
156929,1562,469,10.0
156930,1562,1575,10.0
156931,1562,2403,9.0
156932,1562,2904,10.0
156933,1562,10719,9.0
156934,1563,20,8.0
156935,1563,121,-1.0
156936,1563,133,-1.0
156937,1563,225,5.0
156938,1563,246,7.0
156939,1563,249,10.0
156940,1563,260,-1.0
156941,1563,261,-1.0
156942,1563,269,8.0
156943,1563,288,-1.0
156944,1563,355,-1.0
156945,1563,400,10.0
156946,1563,412,-1.0
156947,1563,813,10.0
156948,1563,857,7.0
156949,1563,881,-1.0
156950,1563,1195,-1.0
156951,1563,1535,10.0
156952,1563,1536,8.0
156953,1563,1570,-1.0
156954,1563,1606,-1.0
156955,1563,1668,-1.0
156956,1563,1669,-1.0
156957,1563,1691,-1.0
156958,1563,1840,-1.0
156959,1563,2993,7.0
156960,1563,3229,-1.0
156961,1563,3455,-1.0
156962,1563,3503,-1.0
156963,1563,3712,-1.0
156964,1563,4063,10.0
156965,1563,4214,5.0
156966,1563,4654,8.0
156967,1563,4760,-1.0
156968,1563,4975,8.0
156969,1563,5114,-1.0
156970,1563,5277,10.0
156971,1563,5667,-1.0
156972,1563,5764,-1.0
156973,1563,5940,-1.0
156974,1563,5958,10.0
156975,1563,6166,9.0
156976,1563,6201,-1.0
156977,1563,6324,-1.0
156978,1563,6791,-1.0
156979,1563,6811,-1.0
156980,1563,6880,-1.0
156981,1563,7088,7.0
156982,1563,7592,-1.0
156983,1563,7817,-1.0
156984,1563,7875,-1.0
156985,1563,8277,-1.0
156986,1563,8407,10.0
156987,1563,8675,-1.0
156988,1563,8841,9.0
156989,1563,8918,-1.0
156990,1563,9041,9.0
156991,1563,9181,-1.0
156992,1563,9330,-1.0
156993,1563,9331,8.0
156994,1563,9367,9.0
156995,1563,9936,-1.0
156996,1563,10049,-1.0
156997,1563,10079,-1.0
156998,1563,10213,-1.0
156999,1563,10456,8.0
157000,1563,10719,-1.0
157001,1563,10790,6.0
157002,1563,11617,10.0
157003,1563,11757,-1.0
157004,1563,11785,-1.0
157005,1563,12293,8.0
157006,1563,12549,-1.0
157007,1563,13161,10.0
157008,1563,13357,10.0
157009,1563,13663,-1.0
157010,1563,14967,-1.0
157011,1563,15451,10.0
157012,1563,15583,-1.0
157013,1563,15699,-1.0
157014,1563,18001,-1.0
157015,1563,18247,-1.0
157016,1563,19151,-1.0
157017,1564,47,6.0
157018,1564,154,9.0
157019,1564,226,10.0
157020,1564,269,9.0
157021,1564,288,10.0
157022,1564,481,7.0
157023,1564,527,8.0
157024,1564,1686,10.0
157025,1564,2251,9.0
157026,1564,2889,8.0
157027,1564,3901,9.0
157028,1564,4835,10.0
157029,1564,7593,8.0
157030,1564,7674,10.0
157031,1564,8074,7.0
157032,1564,8247,10.0
157033,1564,9367,10.0
157034,1564,10030,10.0
157035,1564,10620,10.0
157036,1564,11111,9.0
157037,1564,11617,9.0
157038,1564,11757,10.0
157039,1564,11843,8.0
157040,1564,12291,8.0
157041,1564,12365,10.0
157042,1564,14227,9.0
157043,1564,14345,8.0
157044,1564,15451,10.0
157045,1564,16498,10.0
157046,1564,18001,7.0
157047,1564,20047,8.0
157048,1565,20,10.0
157049,1565,30,10.0
157050,1565,74,10.0
157051,1565,103,7.0
157052,1565,121,10.0
157053,1565,177,10.0
157054,1565,249,10.0
157055,1565,269,10.0
157056,1565,339,10.0
157057,1565,355,10.0
157058,1565,489,10.0
157059,1565,801,10.0
157060,1565,857,10.0
157061,1565,918,10.0
157062,1565,934,10.0
157063,1565,1195,10.0
157064,1565,1482,10.0
157065,1565,1535,10.0
157066,1565,1669,10.0
157067,1565,1699,10.0
157068,1565,1887,10.0
157069,1565,2251,10.0
157070,1565,2330,10.0
157071,1565,2581,10.0
157072,1565,2787,10.0
157073,1565,2926,10.0
157074,1565,3389,10.0
157075,1565,3731,10.0
157076,1565,4551,10.0
157077,1565,4720,10.0
157078,1565,5118,10.0
157079,1565,5525,10.0
157080,1565,5680,10.0
157081,1565,5941,10.0
157082,1565,6213,10.0
157083,1565,6347,6.0
157084,1565,6547,10.0
157085,1565,6702,10.0
157086,1565,6747,10.0
157087,1565,6773,10.0
157088,1565,6880,10.0
157089,1565,8425,10.0
157090,1565,8516,10.0
157091,1565,8525,10.0
157092,1565,9253,10.0
157093,1565,9756,10.0
157094,1565,9776,10.0
157095,1565,9989,10.0
157096,1565,10015,10.0
157097,1565,10030,10.0
157098,1565,10049,10.0
157099,1565,10087,10.0
157100,1565,10396,7.0
157101,1565,10456,9.0
157102,1565,10793,10.0
157103,1565,10800,10.0
157104,1565,10884,10.0
157105,1565,11433,10.0
157106,1565,11633,10.0
157107,1565,11757,10.0
157108,1565,11759,10.0
157109,1565,11763,10.0
157110,1565,11771,10.0
157111,1565,11783,10.0
157112,1565,12293,10.0
157113,1565,12431,10.0
157114,1565,12979,10.0
157115,1565,13125,10.0
157116,1565,13655,10.0
157117,1565,14513,10.0
157118,1565,14719,10.0
157119,1565,14741,10.0
157120,1565,14811,10.0
157121,1565,15043,10.0
157122,1565,15771,10.0
157123,1565,16011,10.0
157124,1565,16353,10.0
157125,1565,16498,10.0
157126,1565,16524,10.0
157127,1565,16918,10.0
157128,1565,17247,10.0
157129,1565,17265,10.0
157130,1565,17705,10.0
157131,1565,17831,10.0
157132,1565,17895,10.0
157133,1565,17909,10.0
157134,1565,18041,10.0
157135,1565,18119,10.0
157136,1565,18245,10.0
157137,1565,18247,10.0
157138,1565,18679,10.0
157139,1565,18857,8.0
157140,1565,18897,10.0
157141,1565,19315,10.0
157142,1565,19369,10.0
157143,1565,19769,10.0
157144,1565,19841,10.0
157145,1565,20533,10.0
157146,1565,21085,10.0
157147,1565,22273,10.0
157148,1566,20,7.0
157149,1566,223,8.0
157150,1566,813,8.0
157151,1566,1575,8.0
157152,1566,2167,8.0
157153,1566,2904,10.0
157154,1566,4063,6.0
157155,1566,4181,9.0
157156,1566,4224,8.0
157157,1566,5114,10.0
157158,1566,6702,8.0
157159,1566,8074,8.0
157160,1566,10087,8.0
157161,1566,11617,8.0
157162,1566,11843,9.0
157163,1566,12031,8.0
157164,1566,12049,6.0
157165,1566,12859,8.0
157166,1566,13161,8.0
157167,1566,14513,9.0
157168,1566,15451,8.0
157169,1566,16011,8.0
157170,1566,16067,8.0
157171,1566,16498,8.0
157172,1566,17247,8.0
157173,1566,17265,9.0
157174,1566,17389,10.0
157175,1566,17777,6.0
157176,1566,18001,6.0
157177,1566,18115,9.0
157178,1566,18153,7.0
157179,1566,18277,8.0
157180,1566,18677,7.0
157181,1566,18897,9.0
157182,1566,19685,7.0
157183,1566,19775,8.0
157184,1566,19815,8.0
157185,1566,20031,8.0
157186,1566,20507,9.0
157187,1566,20541,8.0
157188,1566,20785,9.0
157189,1566,20787,8.0
157190,1566,20853,7.0
157191,1566,21033,7.0
157192,1566,21085,9.0
157193,1566,21405,8.0
157194,1566,21431,8.0
157195,1566,21437,7.0
157196,1566,21561,8.0
157197,1566,21863,7.0
157198,1566,22319,9.0
157199,1566,27821,9.0
157200,1567,2926,8.0
157201,1567,6702,7.0
157202,1567,8675,9.0
157203,1567,9253,10.0
157204,1567,10863,9.0
157205,1567,11757,8.0
157206,1567,14833,9.0
157207,1567,16592,8.0
157208,1567,19815,7.0
157209,1567,20021,7.0
157210,1567,21881,8.0
157211,1567,26349,7.0
157212,1567,31043,9.0
157213,1567,31442,9.0
157214,1567,31859,8.0
157215,1568,1,9.0
157216,1568,33,6.0
157217,1568,43,8.0
157218,1568,47,10.0
157219,1568,68,5.0
157220,1568,136,9.0
157221,1568,137,9.0
157222,1568,138,9.0
157223,1568,139,9.0
157224,1568,164,10.0
157225,1568,199,10.0
157226,1568,226,7.0
157227,1568,269,5.0
157228,1568,405,7.0
157229,1568,431,10.0
157230,1568,437,9.0
157231,1568,468,9.0
157232,1568,512,10.0
157233,1568,513,10.0
157234,1568,523,10.0
157235,1568,585,10.0
157236,1568,597,10.0
157237,1568,601,7.0
157238,1568,889,7.0
157239,1568,1519,8.0
157240,1568,1535,10.0
157241,1568,1689,7.0
157242,1568,1943,9.0
157243,1568,2236,9.0
157244,1568,3457,3.0
157245,1568,4224,6.0
157246,1568,4752,2.0
157247,1568,4898,6.0
157248,1568,5630,7.0
157249,1568,5680,6.0
157250,1568,8074,7.0
157251,1568,10620,8.0
157252,1568,11111,7.0
157253,1568,11617,3.0
157254,1568,11633,4.0
157255,1568,11757,7.0
157256,1568,11771,10.0
157257,1568,13271,8.0
157258,1568,13333,10.0
157259,1568,13601,10.0
157260,1568,13759,10.0
157261,1568,14741,6.0
157262,1568,15451,3.0
157263,1568,15775,6.0
157264,1568,16498,10.0
157265,1568,16592,8.0
157266,1568,16762,9.0
157267,1568,16782,10.0
157268,1568,16894,10.0
157269,1568,17187,6.0
157270,1568,18153,7.0
157271,1568,19191,9.0
157272,1568,19221,8.0
157273,1569,43,9.0
157274,1569,198,7.0
157275,1569,226,9.0
157276,1569,267,8.0
157277,1569,617,9.0
157278,1569,935,7.0
157279,1569,3342,8.0
157280,1569,4063,6.0
157281,1569,4581,7.0
157282,1569,5034,7.0
157283,1569,8074,7.0
157284,1570,30,10.0
157285,1570,31,9.0
157286,1570,32,9.0
157287,1570,147,9.0
157288,1570,189,9.0
157289,1570,190,9.0
157290,1570,191,9.0
157291,1570,192,9.0
157292,1570,223,9.0
157293,1570,225,9.0
157294,1570,226,10.0
157295,1570,634,4.0
157296,1570,667,8.0
157297,1570,770,7.0
157298,1570,813,9.0
157299,1570,819,9.0
157300,1570,849,9.0
157301,1570,963,9.0
157302,1570,1222,5.0
157303,1570,1253,8.0
157304,1570,1254,9.0
157305,1570,1257,8.0
157306,1570,1535,10.0
157307,1570,1654,7.0
157308,1570,1689,10.0
157309,1570,1887,10.0
157310,1570,2001,10.0
157311,1570,2034,9.0
157312,1570,2167,10.0
157313,1570,2236,10.0
157314,1570,2472,9.0
157315,1570,2476,9.0
157316,1570,2605,10.0
157317,1570,2759,9.0
157318,1570,2963,9.0
157319,1570,3092,9.0
157320,1570,3225,9.0
